OBJECTID,Shape,NAME,ID,ADDRESS,CITY,ZIP,PHONE,TYPE,URL
182,"(40.818710714000076, -73.86289094799992)",NYC Public Library -Soundview Branch,14,660 Soundview Avenue,Bronx,10473,718-589-0880,Free,http://www.nypl.org/branch/services/wifi.html
183,"(40.88627489000004, -73.91467093799992)",NYC Public Library - Spuyten Duyvil Branch,15,650 W. 235th St.,Bronx,10463,718-796-1202,Free,http://www.nypl.org/branch/services/wifi.html
184,"(40.82290464000005, -73.81909491699992)",NYC Public Library - Throg's Neck Branch,16,3025 Cross Bronx Expressway Extension,Bronx,10465,718-792-2612,Free,http://www.nypl.org/branch/services/wifi.html
185,"(40.88276095100008, -73.89392111299992)",NYC Public Library - Van Cortlandt,17,3874 Sedgwick Avenue,Bronx,10463,718-543-5150,Free,http://www.nypl.org/branch/services/wifi.html
186,"(40.85487928800006, -73.86414303999993)",NYC Public Library - Van Nest Branch,18,2147 Barnes Avenue,Bronx,10462,718-829-5864,Free,http://www.nypl.org/branch/services/wifi.html
187,"(40.89109825300005, -73.85951905299993)",NYC Public Library - Wakefield Branch,19,4100 Lowerre Place,Bronx,10466,718-652-4663,Free,http://www.nypl.org/branch/services/wifi.html
188,"(40.84467596500008, -73.88304497799993)",NYC Public Library - West Farms Branch,20,2085 Honeywell Avenue,Bronx,10460,718-367-5376,Free,http://www.nypl.org/branch/services/wifi.html
189,"(40.84110633000006, -73.84662106499991)",NYC Public Library - Westchester Square,21,2521 Glebe Avenue,Bronx,10461,718-863-0436,Free,http://www.nypl.org/branch/services/wifi.html
190,"(40.900440124000056, -73.86794216099992)",NYC Public Library - Woodlawn Heights,22,4355 Katonah Avenue,Bronx,10470,718-519-9627,Free,http://www.nypl.org/branch/services/wifi.html
191,"(40.808280928000045, -73.93044839999993)",The Bruckner Bar & Grill,23,1 Bruckner Blvd,Bronx,10454,718-665-2001,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Bruckner_Bar_and_Grill_New_York_NY_23205.aspx
192,"(40.81736402300004, -73.92731020999992)",Longwood Art Gallery Hostos Community College Campus,24,450 Grand Concourse,Bronx,10451,718-518-6728,Free, 
193,"(40.68068718200004, -73.88724084699993)",Brooklyn Public Library - Arlington,25,203 Arlington Ave.,Brooklyn,11207,718-277-6105,Free,http://www.brooklynpubliclibrary.org/
194,"(40.633627224000065, -74.02953989199995)",Brooklyn Public Library - Bay Ridge,26,7223 Ridge Blvd.,Brooklyn,11209,718-748-5709,Free,http://www.brooklynpubliclibrary.org/
195,"(40.68182101300005, -73.95616470699991)",Brooklyn Public Library - Bedford,27,496 Franklin Avenue,Brooklyn,11238,718-623-0012,Free,http://www.brooklynpubliclibrary.org/
196,"(40.63888676000005, -73.98900679299993)",Brooklyn Public Library - Borough Park,29,1265 43rd St.,Brooklyn,11219,718-437-4085,Free,http://www.brooklynpubliclibrary.org/
197,"(40.57610901500004, -73.96677419199995)",Brooklyn Public Library - Brighton Beach,30,16 Brighton First Rd.,Brooklyn,11235,718-946-2917,Free,http://www.brooklynpubliclibrary.org/
198,"(40.695670917000086, -73.99138113899994)",Brooklyn Public Library - Brooklyn Heights,31,280 Cadman Plaza West,Brooklyn,11201,718-623-7100,Free,http://www.brooklynpubliclibrary.org/
199,"(40.67537039200005, -73.94856574799991)",Brooklyn Public Library - Brower Park,32,725 St. Marks Ave.,Brooklyn,11216,718-773-7208,Free,http://www.brooklynpubliclibrary.org/
200,"(40.67152760300007, -73.90860463899992)",Brooklyn Public Library - Brownsville,33,61 Glenmore Ave.,Brooklyn,11212,718-498-9721,Free,http://www.brooklynpubliclibrary.org/
201,"(40.704559422000045, -73.93961664599993)",Brooklyn Public Library - Bushwick,34,340 Bushwick Ave.,Brooklyn,11206,718-602-1348,Free,http://www.brooklynpubliclibrary.org/
202,"(40.64220850000004, -73.89952476799994)",Brooklyn Public Library - Canarsie,36,1580 Rockaway Pkwy.,Brooklyn,11236,718-257-6547,Free,http://www.brooklynpubliclibrary.org/
203,"(40.68321545500004, -73.9980205569999)",Brooklyn Public Library - Carroll Gardens,37,396 Clinton St.,Brooklyn,11231,718-596-6972,Free,http://www.brooklynpubliclibrary.org/
204,"(40.67224293600009, -73.9681106029999)",Brooklyn Public Library - Central Library,39,Grand Army Plaza,Brooklyn,11238,718-230-2100,Free,http://www.brooklynpubliclibrary.org/
205,"(40.63574080900008, -73.94761988599993)",Brooklyn Public Library - Clarendon,40,2035 Nostrand Ave.,Brooklyn,11210,718-421-1159,Free,http://www.brooklynpubliclibrary.org/
206,"(40.68737976600005, -73.9660300459999)",Brooklyn Public Library - Clinton Hill,41,380 Washington Ave.,Brooklyn,11238,718-398-8713,Free,http://www.brooklynpubliclibrary.org/
207,"(40.57676898700004, -73.98609757899993)",Brooklyn Public Library - Coney Island,42,1901 Mermaid Ave.,Brooklyn,11224,718-265-3220,Free,http://www.brooklynpubliclibrary.org/
208,"(40.64080360000008, -73.9659636749999)",Brooklyn Public Library - Cortelyou,44,1305 Cortelyou Rd.,Brooklyn,11226,718-693-7763,Free,http://www.brooklynpubliclibrary.org/
209,"(40.66120165600006, -73.94813333699994)",Brooklyn Public Library - Crown Heights Branch,45,560 New York Ave.,Brooklyn,11225,718-773-1180,Free,http://www.brooklynpubliclibrary.org/
210,"(40.67270539400005, -73.87403488199993)",Brooklyn Public Library - Cypress Hills,46,1197 Sutter Ave.,Brooklyn,11208,718-277-6004,Free,http://www.brooklynpubliclibrary.org/
211,"(40.69481730100006, -73.92839945399993)",Brooklyn Public Library - DeKalb,47,790 Bushwick Ave.,Brooklyn,11221,718-455-3898,Free,http://www.brooklynpubliclibrary.org/
212,"(40.616308022000055, -74.01198722399994)",Brooklyn Public Library - Dyker,48,8202 13th Ave.,Brooklyn,11228,718-748-6261,Free,http://www.brooklynpubliclibrary.org/
213,"(40.655711548000056, -73.91493701499991)",Brooklyn Public Library - East Flatbush,49,9612 Church Ave.,Brooklyn,11212,718-922-0927,Free,http://www.brooklynpubliclibrary.org/
214,"(40.66846512700005, -73.93364020799993)",Brooklyn Public Library - Eastern Parkway,50,1044 Eastern Pkwy.,Brooklyn,11213,718-953-4225,Free,http://www.brooklynpubliclibrary.org/
215,"(40.65192292000006, -73.95823854699995)",Brooklyn Public Library - Flatbush,53,22 Linden Blvd.,Brooklyn,11226,718-856-0813,Free,http://www.brooklynpubliclibrary.org/
216,"(40.61976964200005, -73.9332131399999)",Brooklyn Public Library - Flatlands,54,2065 Flatbush Ave.,Brooklyn,11234,718-253-4409,Free,http://www.brooklynpubliclibrary.org/
217,"(40.616372987000034, -74.03136924199993)",Brooklyn Public Library - Fort Hamilton,55,9424 Fourth Ave.,Brooklyn,11209,718-748-6919,Free,http://www.brooklynpubliclibrary.org/
218,"(40.591357996000056, -73.92396644699994)",Brooklyn Public Library - Gerritsen Beach Branch,56,2808 Gerritsen Ave.,Brooklyn,11229,718-368-1435,Free,http://www.brooklynpubliclibrary.org/
219,"(40.59054527300009, -73.97180776599993)",Brooklyn Public Library - Gravesend,57,303 Ave. X,Brooklyn,11223,718-382-5792,Free,http://www.brooklynpubliclibrary.org/
220,"(40.72605069000008, -73.95069134899995)",Brooklyn Public Library - Greenpoint,58,107 Norman Ave.,Brooklyn,11222,718-349-8504,Free,http://www.brooklynpubliclibrary.org/
221,"(40.605690957000036, -73.98623201099991)",Brooklyn Public Library - Highlawn,59,1664 W. 13th St.,Brooklyn,11223,718-234-7208,Free,http://www.brooklynpubliclibrary.org/
222,"(40.595238330000086, -73.96060011299994)",Brooklyn Public Library - Homecrest,60,2525 Coney Island Ave.,Brooklyn,11223,718-382-5924,Free,http://www.brooklynpubliclibrary.org/
223,"(40.63447528000006, -73.8893041369999)",Brooklyn Public Library - Jamaica Bay,61,9727 Seaview Ave.,Brooklyn,11236,718-241-3571,Free,http://www.brooklynpubliclibrary.org/
224,"(40.753417726000066, -73.9896917129999)",Fedex Kinko's,453,500 7th Avenue,New York,10018,646-366-9166,Fee-based,http://www.FedexKinkos.com
225,"(40.748034389000054, -73.98236977899995)",Fedex Kinko's,454,191 Madison Avenue,New York,10016,212-685-3449,Fee-based,http://www.FedexKinkos.com
226,"(40.748034389000054, -73.98236977899995)",Fedex Kinko's,454,191 Madison Avenue,New York,10016,212-685-3449,Fee-based,http://www.FedexKinkos.com
227,"(40.74834223000005, -73.98544462399991)",Fedex Kinko's,455,350 Fifth Avenue,New York,10001,212-279-3556,Fee-based,http://www.FedexKinkos.com
228,"(40.74834223000005, -73.98544462399991)",Fedex Kinko's,455,350 Fifth Avenue,New York,10001,212-279-3556,Fee-based,http://www.FedexKinkos.com
229,"(40.72209408200007, -73.98488395599992)",Fedex Kinko's,456,250 East Houston Street,New York,10002,212-253-9020,Fee-based,http://www.FedexKinkos.com
230,"(40.72209408200007, -73.98488395599992)",Fedex Kinko's,456,250 East Houston Street,New York,10002,212-253-9020,Fee-based,http://www.FedexKinkos.com
231,"(40.715831381000044, -74.00589795099995)",Fedex Kinko's,457,105 Duane Street,New York,10007,212-406-1220,Fee-based,http://www.FedexKinkos.com
232,"(40.715831381000044, -74.00589795099995)",Fedex Kinko's,457,105 Duane Street,New York,10007,212-406-1220,Fee-based,http://www.FedexKinkos.com
233,"(40.70522282400009, -74.00679508699994)",Fedex Kinko's,458,100 Wall Street,New York,10005,212-269-0024,Fee-based,http://www.FedexKinkos.com
234,"(40.70522282400009, -74.00679508699994)",Fedex Kinko's,458,100 Wall Street,New York,10005,212-269-0024,Fee-based,http://www.FedexKinkos.com
235,"(40.73012593900006, -73.99179521999991)",Fedex Kinko's,459,21 Astor Place,New York,10003,212-228-9511,Fee-based,http://www.FedexKinkos.com
236,"(40.73012593900006, -73.99179521999991)",Fedex Kinko's,459,21 Astor Place,New York,10003,212-228-9511,Fee-based,http://www.FedexKinkos.com
237,"(40.73875277600007, -73.99292002599992)",Flat Iron,460,10 West 18th Street,New York,10011,212-352-9333,Fee-based, 
238,"(40.75146311900005, -73.9713859599999)",Food Expo,461,833B 2nd Avenue,New York,10017,212-983-5482,Fee-based, 
239,"(40.73875277600007, -73.99292002599992)",Food Works,462,10 W. 18th Street,New York,10011,212-352-9333,Fee-based, 
240,"(40.76107452800005, -73.96873587699992)",Smilers 707,463,707 Lexington Ave,New York,10022,212-980-0890,Fee-based, 
241,"(40.752652871000066, -73.97709536499991)",Grand Central Station,465,42nd St & Park Ave,New York,10017,516-298-2969,Fee-based,http://www.grandcentralterminal.com/
242,"(40.714771789000054, -73.99218308699994)",Happy Shabu Shabu & Cafe,466,54 Canal Street,New York,10002, ,Fee-based, 
243,"(40.74920109100009, -73.9836146159999)",Happy Times,467,377 5th Ave,New York,10016, ,Fee-based, 
244,"(40.768079183000054, -73.98188793399993)",HotZone,468,Columbus Circle,New York,10023, ,Fee-based, 
245,"(40.72154055700008, -74.00412711599995)",Howard Grand Corp,469,307 W Broadway,New York,10013,212-226-3030,Fee-based, 
246,"(40.71001780000006, -74.00867482099994)",Internet Cafe NYC,470,17 John Street,New York,10038,212-217-6043,Fee-based, 
247,"(40.798181029000034, -73.96109038899993)",Jazz on the Park,471,36 W 106th Street,New York,10025, ,Fee-based, 
248,"(40.76048717300006, -73.96880473699991)",Juan Valdez NYC,472,140 East 57th Street,New York,10022, ,Fee-based, 
249,"(40.709638976000065, -74.00926631499993)",Klatch,473,9 Maiden Lane,New York,10038,212-227-7276,Fee-based, 
250,"(40.72479524700009, -73.98759640499992)",Kudos Beans,474,49 1/2 First Ave,New York,10003, ,Fee-based, 
251,"(40.724283367000055, -73.9784147339999)",Lava Gina Lounge,475,116 Avenue C,New York,10009, ,Fee-based, 
252,"(40.72104105400007, -73.99727987599994)",Lemast's Deli,476,400 Broome Street,New York,10013,212-965-0219,Fee-based, 
253,"(40.75736296700006, -73.96636613899994)",Lenny's,477,1024 2nd Avenue,New York,10022,212-355-5700,Fee-based,http://www.lennysnyc.com/
254,"(40.784773691000055, -73.97305077899995)",Lennys,478,489 Columbus Ave,New York,10024,212-787-9368,Fee-based,http://www.lennysnyc.com/
255,"(40.74773042700008, -73.98782672099992)",Little Park,479,1250 Broadway,New York,10001,877-353-3377,Fee-based, 
256,"(40.745009871000036, -73.98370225899993)",Log-on Cafe,480,41 E. 30th St.,New York,10016, ,Fee-based, 
257,"(40.76243706900004, -73.96332048799991)",Mail Boxes Etc,481,1173 Second Ave,New York,10021, ,Fee-based,http://www.mbe.com
258,"(40.76243706900004, -73.96332048799991)",Mail Boxes Etc,481,1173 Second Ave,New York,10021, ,Fee-based,http://www.mbe.com
259,"(40.715814941000076, -74.00532438699992)",McDonalds,482,317 Broadway,New York,10007,212-577-9702,Fee-based,http://www.mcdonalds.com/wireless.html
260,"(40.709339739000086, -74.00995159599995)",McDonalds,483,160 Broadway,New York,10038, ,Fee-based,http://www.mcdonalds.com/wireless.html
261,"(40.71495043200008, -73.99726569599994)",McDonalds,484,26 Bowery,New York,10013,212-406-0428,Fee-based,http://www.mcdonalds.com/wireless.html
262,"(40.71852139200007, -74.0011435639999)",McDonalds,485,262 Canal St,New York,10013, ,Fee-based,http://www.mcdonalds.com/wireless.html
263,"(40.71633333600005, -74.01059113799994)",McDonalds,486,167 Chambers Street,New York,10007,212-608-2405,Fee-based,http://www.mcdonalds.com/wireless.html
264,"(40.70296891800007, -74.01227690999991)",McDonalds,487,6 Water Street,New York,10004,212-509-0920,Fee-based,http://www.mcdonalds.com/wireless.html
265,"(40.712940795000065, -73.98923625799995)",McDonalds,488,213 Madison Street,New York,10002,212-619-1848,Fee-based,http://www.mcdonalds.com/wireless.html
266,"(40.71886938100005, -73.98824324499992)",McDonalds,489,114 Delancey St,New York,10002, ,Fee-based,http://www.mcdonalds.com/wireless.html
267,"(40.730757520000054, -74.0011076909999)",McDonalds,490,136 W 3rd St,New York,10012, ,Fee-based,http://www.mcdonalds.com/wireless.html
268,"(40.72911870900003, -73.99325659599992)",McDonalds,491,724 Broadway,New York,10003,212-529-9660,Fee-based,http://www.mcdonalds.com/wireless.html
269,"(40.72643091600008, -73.98581019799991)",McDonalds,492,102-106 1st Ave,New York,10009,212-477-9171,Fee-based,http://www.mcdonalds.com/wireless.html
270,"(40.729617973000074, -73.98949695199991)",McDonalds,493,27 3rd Avenue,New York,10003, ,Fee-based,http://www.mcdonalds.com/wireless.html
271,"(40.733735583000055, -73.99990618499993)",McDonalds,494,405 6th Ave,New York,10014,212-645-6662,Fee-based,http://www.mcdonalds.com/wireless.html
272,"(40.73790756600005, -73.99683894999993)",McDonalds,495,541 6th Avenue,New York,10011, ,Fee-based,http://www.mcdonalds.com/wireless.html
273,"(40.73817384900008, -73.99954893499995)",McDonalds,496,154 West 14th Street,New York,10011, ,Fee-based,http://www.mcdonalds.com/wireless.html
274,"(40.73080833600005, -73.98243206599994)",McDonalds,497,404 East 14th Street,New York,10009,212-598-0045,Fee-based,http://www.mcdonalds.com/wireless.html
275,"(40.73705361800006, -73.9907443059999)",McDonalds,498,39 Union Square West,New York,10003,212-645-9079,Fee-based,http://www.mcdonalds.com/wireless.html
276,"(40.741898276000086, -73.99317230199995)",McDonalds,499,686 6th Ave,New York,10010, ,Fee-based,http://www.mcdonalds.com/wireless.html
277,"(40.73704395800007, -73.97964469499993)",McDonalds,500,336 East 23rd Street,New York,10010,212-674-9027,Fee-based,http://www.mcdonalds.com/wireless.html
278,"(40.74604269400004, -73.9909307229999)",McDonalds,501,809-811 6th Avenue,New York,10001,212-741-2367,Fee-based,http://www.mcdonalds.com/wireless.html
279,"(40.74295406400006, -73.98377493899994)",McDonalds,502,401 Park Avenue South,New York,10016,212-683-4919,Fee-based,http://www.mcdonalds.com/wireless.html
280,"(40.747667912000054, -73.99739427899993)",McDonalds,503,335 8th Avenue,New York,10001,212-243-9594,Fee-based,http://www.mcdonalds.com/wireless.html
281,"(40.69554154400004, -73.79022813699993)",Queens Library - South Jamaica,999,108-41 Guy R. Brewer Boulevard,Jamaica,11433,718-739-4088,Free,http://www.queenslibrary.org/
282,"(40.67477726100009, -73.80926181599995)",Queens Library - South Ozone Park,1000,128-16 Rockaway Boulevard,South Ozone Park,11420,718-529-1660,Free,http://www.queenslibrary.org/
283,"(40.69252838700004, -73.76010878799991)",Queens Library - St. Albans,1001,191-05 Linden Boulevard,St. Albans,11412,718-528-8196,Free,http://www.queenslibrary.org/
284,"(40.74080911500005, -73.92166915999991)",Queens Library - Sunnyside,1002,43-06 Greenpoint Avenue,Long Island City,11104,718-784-3033,Free,http://www.queenslibrary.org/
285,"(40.78853177800005, -73.81071655699992)",Queens Library - Whitestone,1003,151-10 14 Road,Whitestone,11357,718-767-8010,Free,http://www.queenslibrary.org/
286,"(40.64403284000008, -74.07253699499995)",St. George-Staten Island Ferry Terminal,150,1 Bay St,Staten Island,10301, 718 876-8441,Free,http://www.nyc.gov/html/dot/html/ferrybus/statfery.shtml
287,"(40.62213110600004, -74.08961305399993)",St. John's University Loretto Memorial Library,153,300 Howard Avenue,Staten Island,10301,718-390-4457,Free,http://www.stjohns.edu/academics/libraries/services/mobile_computing
288,"(40.76491430900006, -73.95955031799991)",NYC Public Library - 67th Street Branch,154,328 East 67th Street,New York,10021,212-734-1717,Free,http://www.nypl.org/branch/services/wifi.html
289,"(40.80298150100003, -73.95353121199992)",NYC Public Library - 115th Street,155,203 West 115th Street,New York,10026,212-666-9393,Free,http://www.nypl.org/branch/services/wifi.html
290,"(40.80301911500004, -73.9348461319999)",NYC Public Library - 125th Street,156,224 East 125th Street,New York,10035,212-534-5050,Free,http://www.nypl.org/branch/services/wifi.html
291,"(40.79418564000008, -73.9434647249999)",NYC Public Library - Aguilar,157,174 East 110th Street,New York,10029,212-534-2930,Free,http://www.nypl.org/branch/services/wifi.html
292,"(40.71333374500006, -73.99649021999994)",NYC Public Library - Chatham Square,158,33 East Broadway,New York,10002,212-964-6598,Free,http://www.nypl.org/branch/services/wifi.html
293,"(40.81475074300005, -73.94121462399994)",NYC Public Library - Countee Cullen,159,104 West 136th Street,New York,10030,212-491-2070,Free,http://www.nypl.org/branch/services/wifi.html
294,"(40.847869967000065, -73.93386605299992)",NYC Public Library - Fort Washington,161,535 West 179th Street,New York,10033,212-927-3533,Free,http://www.nypl.org/branch/services/wifi.html
295,"(40.81377512500006, -73.9570640419999)",NYC Public Library - George Bruce,162,518 West 125th Street,New York,10027,212-662-9727,Free,http://www.nypl.org/branch/services/wifi.html
296,"(40.71939791400007, -73.97960679199991)",NYC Public Library - Hamilton Fish Park,163,415 East Houston Street,New York,10002,212-673-2290,Free,http://www.nypl.org/branch/services/wifi.html
297,"(40.825686225000084, -73.94801957999994)",NYC Public Library - Hamilton Grange,164,503 West 145th Street,New York,10031,212-926-2147,Free,http://www.nypl.org/branch/services/wifi.html
298,"(40.806185509000045, -73.94330281899994)",NYC Public Library - Harlem,165,9 West 124th Street,New York,10027,212-348-5620,Free,http://www.nypl.org/branch/services/wifi.html
